review,date,source,review_id,sentences,sentence_id,sentence,sent_len,emoji_desc
Nothing on the card.  Ordered this for my nieces for xmas.  One of the cards didnt have anything on it when they went to purchase.  Extremely disappointed and don't recommend this. ,"Reviewed in the United States on December 29, 2018",Amazon,725,"['Nothing on the card.', 'Ordered this for my nieces for xmas.', 'One of the cards didnt have anything on it when they went to purchase.', ""Extremely disappointed and don't recommend this.""]",2,"One of the cards didnt have anything on it when they went to purchase., ",70,
Nothing on the card.  Ordered this for my nieces for xmas.  One of the cards didnt have anything on it when they went to purchase.  Extremely disappointed and don't recommend this. ,"Reviewed in the United States on December 29, 2018",Amazon,725,"['Nothing on the card.', 'Ordered this for my nieces for xmas.', 'One of the cards didnt have anything on it when they went to purchase.', ""Extremely disappointed and don't recommend this.""]",3,"Extremely disappointed and dont recommend this., ",48,
Gift cards.  Perfect denomination for gifts for coworkers,"Reviewed in the United States on January 8, 2017",Amazon,726,"['Gift cards.', 'Perfect denomination for gifts for coworkers']",0,"Gift cards., ",11,
Gift cards.  Perfect denomination for gifts for coworkers,"Reviewed in the United States on January 8, 2017",Amazon,726,"['Gift cards.', 'Perfect denomination for gifts for coworkers']",1,"Perfect denomination for gifts for coworkers, ",44,
Five Stars.  worked as a gift,"Reviewed in the United States on April 13, 2018",Amazon,727,"['Five Stars.', 'worked as a gift']",0,"Five Stars., ",11,
Five Stars.  worked as a gift,"Reviewed in the United States on April 13, 2018",Amazon,727,"['Five Stars.', 'worked as a gift']",1,"worked as a gift, ",16,
Five Stars.  Awesome. ,"Reviewed in the United States on April 5, 2018",Amazon,728,"['Five Stars.', 'Awesome.']",0,"Five Stars., ",11,
Five Stars.  Awesome. ,"Reviewed in the United States on April 5, 2018",Amazon,728,"['Five Stars.', 'Awesome.']",1,"Awesome., ",8,
Five Stars.  Made several Starbucks groupies very happy,"Reviewed in the United States on January 15, 2017",Amazon,729,"['Five Stars.', 'Made several Starbucks groupies very happy']",0,"Five Stars., ",11,
Five Stars.  Made several Starbucks groupies very happy,"Reviewed in the United States on January 15, 2017",Amazon,729,"['Five Stars.', 'Made several Starbucks groupies very happy']",1,"Made several Starbucks groupies very happy, ",42,
As advertised.  I thought it would be a scam but no it was not,"Reviewed in the United States on January 11, 2019",Amazon,730,"['As advertised.', 'I thought it would be a scam but no it was not']",0,"As advertised., ",14,
As advertised.  I thought it would be a scam but no it was not,"Reviewed in the United States on January 11, 2019",Amazon,730,"['As advertised.', 'I thought it would be a scam but no it was not']",1,"I thought it would be a scam but no it was not, ",46,
Five Stars.  Was a Christmas present. ,"Reviewed in the United States on February 13, 2018",Amazon,731,"['Five Stars.', 'Was a Christmas present.']",0,"Five Stars., ",11,
Five Stars.  Was a Christmas present. ,"Reviewed in the United States on February 13, 2018",Amazon,731,"['Five Stars.', 'Was a Christmas present.']",1,"Was a Christmas present., ",24,
Five Stars.  This was a gift. ,"Reviewed in the United States on April 7, 2018",Amazon,732,"['Five Stars.', 'This was a gift.']",0,"Five Stars., ",11,
Five Stars.  This was a gift. ,"Reviewed in the United States on April 7, 2018",Amazon,732,"['Five Stars.', 'This was a gift.']",1,"This was a gift., ",16,
Stars.  arrived and worked as expected,"Reviewed in the United States on March 22, 2016",Amazon,733,"['Stars.', 'arrived and worked as expected']",0,"Stars., ",6,
Stars.  arrived and worked as expected,"Reviewed in the United States on March 22, 2016",Amazon,733,"['Stars.', 'arrived and worked as expected']",1,"arrived and worked as expected, ",30,
You just never know.  Best Starbucks gift cards I have gotten in a while.  Sometimes you just don't know the quality of a gift card until you have it in your hand.  These are the real deal.  Don't settle for the ones you have to buy in the store.  Stay home and let amazon deliver them to your door for free. ,"Reviewed in the United States on January 8, 2015",Amazon,734,"['You just never know.', 'Best Starbucks gift cards I have gotten in a while.', ""Sometimes you just don't know the quality of a gift card until you have it in your hand."", 'These are the real deal.', ""Don't settle for the ones you have to buy in the store."", 'Stay home and let amazon deliver them to your door for free.']",0,"You just never know., ",20,
You just never know.  Best Starbucks gift cards I have gotten in a while.  Sometimes you just don't know the quality of a gift card until you have it in your hand.  These are the real deal.  Don't settle for the ones you have to buy in the store.  Stay home and let amazon deliver them to your door for free. ,"Reviewed in the United States on January 8, 2015",Amazon,734,"['You just never know.', 'Best Starbucks gift cards I have gotten in a while.', ""Sometimes you just don't know the quality of a gift card until you have it in your hand."", 'These are the real deal.', ""Don't settle for the ones you have to buy in the store."", 'Stay home and let amazon deliver them to your door for free.']",1,"Best Starbucks gift cards I have gotten in a while., ",51,
You just never know.  Best Starbucks gift cards I have gotten in a while.  Sometimes you just don't know the quality of a gift card until you have it in your hand.  These are the real deal.  Don't settle for the ones you have to buy in the store.  Stay home and let amazon deliver them to your door for free. ,"Reviewed in the United States on January 8, 2015",Amazon,734,"['You just never know.', 'Best Starbucks gift cards I have gotten in a while.', ""Sometimes you just don't know the quality of a gift card until you have it in your hand."", 'These are the real deal.', ""Don't settle for the ones you have to buy in the store."", 'Stay home and let amazon deliver them to your door for free.']",2,"Sometimes you just dont know the quality of a gift card until you have it in your hand., ",88,
You just never know.  Best Starbucks gift cards I have gotten in a while.  Sometimes you just don't know the quality of a gift card until you have it in your hand.  These are the real deal.  Don't settle for the ones you have to buy in the store.  Stay home and let amazon deliver them to your door for free. ,"Reviewed in the United States on January 8, 2015",Amazon,734,"['You just never know.', 'Best Starbucks gift cards I have gotten in a while.', ""Sometimes you just don't know the quality of a gift card until you have it in your hand."", 'These are the real deal.', ""Don't settle for the ones you have to buy in the store."", 'Stay home and let amazon deliver them to your door for free.']",3,"These are the real deal., ",24,
You just never know.  Best Starbucks gift cards I have gotten in a while.  Sometimes you just don't know the quality of a gift card until you have it in your hand.  These are the real deal.  Don't settle for the ones you have to buy in the store.  Stay home and let amazon deliver them to your door for free. ,"Reviewed in the United States on January 8, 2015",Amazon,734,"['You just never know.', 'Best Starbucks gift cards I have gotten in a while.', ""Sometimes you just don't know the quality of a gift card until you have it in your hand."", 'These are the real deal.', ""Don't settle for the ones you have to buy in the store."", 'Stay home and let amazon deliver them to your door for free.']",4,"Dont settle for the ones you have to buy in the store., ",55,
You just never know.  Best Starbucks gift cards I have gotten in a while.  Sometimes you just don't know the quality of a gift card until you have it in your hand.  These are the real deal.  Don't settle for the ones you have to buy in the store.  Stay home and let amazon deliver them to your door for free. ,"Reviewed in the United States on January 8, 2015",Amazon,734,"['You just never know.', 'Best Starbucks gift cards I have gotten in a while.', ""Sometimes you just don't know the quality of a gift card until you have it in your hand."", 'These are the real deal.', ""Don't settle for the ones you have to buy in the store."", 'Stay home and let amazon deliver them to your door for free.']",5,"Stay home and let amazon deliver them to your door for free., ",60,
